customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,TenureGroup,MonthlyChargeGroup,PredictedChurn,ChurnProbability,RiskLevel,RecommendedAction
3392-EHMNK,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,No,0,No,61-72 Months,High,0,0.09046327429461266,Low Risk,Maintain regular engagement
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,No,0,No,25-48 Months,Low,0,0.040837368181743404,Low Risk,Maintain regular engagement
3061-BCKYI,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,No,0,No,13-24 Months,Low,0,0.28041897862467363,Low Risk,Maintain regular engagement
6179-GJPSO,Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,1,Yes,25-48 Months,Very High,1,0.5253697064099146,Medium Risk,Send personalized loyalty offer
7901-TBKJX,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,No,0,Yes,49-60 Months,Very High,1,0.7904018234571875,High Risk,Offer discounted annual contract
7228-PAQPD,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,0,No,13-24 Months,Medium,0,0.2775809729856874,Low Risk,Maintain regular engagement
3177-LASXD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,1,No,0-12 Months,High,1,0.8201929723689857,High Risk,Offer discounted annual contract
7746-QYVCO,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,No,0,No,13-24 Months,Medium,0,0.17387784027589734,Low Risk,Maintain regular engagement
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,0,No,61-72 Months,Very High,1,0.5131316803217129,Medium Risk,Send personalized loyalty offer
9919-FZDED,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,0,Yes,61-72 Months,High,0,0.07233110933983362,Low Risk,Maintain regular engagement
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,0,No,13-24 Months,High,1,0.620831236587653,High Risk,Offer discounted annual contract
3486-KHMLI,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,No,0,No,13-24 Months,Low,0,0.2285994025487499,Low Risk,Maintain regular engagement
4897-QSUYC,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,1,No,0-12 Months,Low,0,0.47749690794022986,Medium Risk,Send personalized loyalty offer
1084-UQCHV,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,1,No,0-12 Months,Medium,1,0.7111815894323269,High Risk,Offer discounted annual contract
8290-YWKHZ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931.0,Yes,1,Yes,25-48 Months,High,1,0.8674300221737218,High Risk,Offer discounted annual contract
2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,1,No,13-24 Months,High,1,0.7338523256054312,High Risk,Offer discounted annual contract
3806-DXQOM,Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,1,No,0-12 Months,Low,1,0.7229326668391456,High Risk,Offer discounted annual contract
6784-XYJAE,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,0,No,25-48 Months,Medium,0,0.26106151588131177,Low Risk,Maintain regular engagement
3933-DQPWX,Female,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,0,No,49-60 Months,Medium,0,0.04943213436225353,Low Risk,Maintain regular engagement
6661-EIPZC,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,0,No,25-48 Months,Low,0,0.20964894350988095,Low Risk,Maintain regular engagement
8957-THMOA,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,0,No,49-60 Months,Low,0,0.013749559551690169,Low Risk,Maintain regular engagement
2251-PYLPB,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,0,No,61-72 Months,High,0,0.02470227946149128,Low Risk,Maintain regular engagement
5555-RNPGT,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,0,No,0-12 Months,Low,0,0.3298341639728426,Medium Risk,Send personalized loyalty offer
1057-FOGLZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,0,No,13-24 Months,Low,0,0.24972021286148016,Low Risk,Maintain regular engagement
9300-RENDD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,1,No,0-12 Months,High,1,0.8824511751451053,High Risk,Offer discounted annual contract
0761-AETCS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,1,No,0-12 Months,Low,1,0.5065629591402646,Medium Risk,Send personalized loyalty offer
8087-LGYHQ,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,0,No,0-12 Months,High,1,0.8833568320843681,High Risk,Offer discounted annual contract
4137-BTIKL,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,0,No,0-12 Months,High,1,0.7649241870570469,High Risk,Offer discounted annual contract
2190-BCXEC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,0,No,25-48 Months,High,1,0.5359033550678601,Medium Risk,Send personalized loyalty offer
6227-FBDXH,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,0,No,61-72 Months,High,0,0.33649164340167437,Medium Risk,Send personalized loyalty offer
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,1,No,25-48 Months,High,0,0.4425057611424771,Medium Risk,Send personalized loyalty offer
2911-WDXMV,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,0,No,13-24 Months,High,1,0.7207677916714482,High Risk,Offer discounted annual contract
7206-PQBBZ,Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,0,Yes,0-12 Months,High,1,0.8378276294937759,High Risk,Offer discounted annual contract
3106-ULWFW,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,1,No,0-12 Months,High,1,0.8422532993409546,High Risk,Offer discounted annual contract
0925-VYDLG,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,1,No,0-12 Months,High,1,0.8507402470890904,High Risk,Offer discounted annual contract
4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157.0,No,0,No,49-60 Months,Medium,0,0.060626033503695775,Low Risk,Maintain regular engagement
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,No,0,No,25-48 Months,High,1,0.7728424899735922,High Risk,Offer discounted annual contract
0842-IWYCP,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,0,No,25-48 Months,Medium,0,0.2090608512455994,Low Risk,Maintain regular engagement
3521-HTQTV,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,No,0,No,25-48 Months,Low,0,0.044128872319949754,Low Risk,Maintain regular engagement
3744-ZBHON,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,0,No,0-12 Months,Low,0,0.4795699940647034,Medium Risk,Send personalized loyalty offer
3373-DIUUN,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,No,0,No,25-48 Months,Low,0,0.031922407220447584,Low Risk,Maintain regular engagement
8383-SGHJU,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,0,No,25-48 Months,Medium,0,0.15953104129605283,Low Risk,Maintain regular engagement
7607-QKKTJ,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85,No,0,No,25-48 Months,High,0,0.3906312059648557,Medium Risk,Send personalized loyalty offer
7707-PYBBH,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,No,0,No,25-48 Months,Medium,0,0.1619626610331725,Low Risk,Maintain regular engagement
8984-HPEMB,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,No,0,No,61-72 Months,Very High,0,0.1988511464970194,Low Risk,Maintain regular engagement
4349-GFQHK,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,1,No,0-12 Months,Medium,1,0.7419516112077504,High Risk,Offer discounted annual contract
4139-DETXS,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528.0,No,0,No,61-72 Months,Medium,0,0.02386387682479615,Low Risk,Maintain regular engagement
9779-DPNEJ,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No,0,No,13-24 Months,High,1,0.755610880946516,High Risk,Offer discounted annual contract
9805-FILKB,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,No,0,No,25-48 Months,Low,0,0.035572542054153694,Low Risk,Maintain regular engagement
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,No,0,No,49-60 Months,Low,0,0.010607995456109184,Low Risk,Maintain regular engagement
0673-IGUQO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No,0,No,0-12 Months,Low,0,0.4105611615274159,Medium Risk,Send personalized loyalty offer
4123-FCVCB,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,No,0,No,0-12 Months,High,0,0.4632663831175355,Medium Risk,Send personalized loyalty offer
8819-IMISP,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,No,0,No,25-48 Months,High,1,0.7198954845184852,High Risk,Offer discounted annual contract
7802-EFKNY,Male,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,Yes,1,No,0-12 Months,Low,1,0.8083658413207382,High Risk,Offer discounted annual contract
8311-UEUAB,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,No,0,No,61-72 Months,High,0,0.08251670397451943,Low Risk,Maintain regular engagement
5858-EAFCZ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,No,0,No,0-12 Months,Medium,1,0.6109357097461904,High Risk,Offer discounted annual contract
8035-BUYVG,Male,0,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,Yes,1,No,25-48 Months,Medium,0,0.19933088738439775,Low Risk,Maintain regular engagement
1163-ONYEY,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,No,0,No,25-48 Months,High,0,0.2807946874216354,Low Risk,Maintain regular engagement
9787-XVQIU,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,Yes,1,No,0-12 Months,High,1,0.8847325558329484,High Risk,Offer discounted annual contract
8945-MUQUF,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,Yes,1,No,49-60 Months,High,0,0.39603016735086083,Medium Risk,Send personalized loyalty offer
5656-MJEFC,Male,0,Yes,Yes,42,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,No,0,No,25-48 Months,Medium,0,0.05826505856555333,Low Risk,Maintain regular engagement
6082-OQFBA,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,No,0,No,13-24 Months,Low,0,0.08156752442251965,Low Risk,Maintain regular engagement
8051-HJRLT,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,Yes,1,Yes,0-12 Months,High,1,0.8800539524269752,High Risk,Offer discounted annual contract
8974-OVACP,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,No,0,No,0-12 Months,Low,0,0.4149776172741006,Medium Risk,Send personalized loyalty offer
4010-YLMVT,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,No,0,No,49-60 Months,Very High,1,0.5626638254507577,Medium Risk,Send personalized loyalty offer
1379-FRVEB,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,No,0,No,13-24 Months,High,1,0.8146034894318107,High Risk,Offer discounted annual contract
8612-GXIDD,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.4,313.0,No,0,No,0-12 Months,Low,0,0.10602610239327191,Low Risk,Maintain regular engagement
6288-CHQJB,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,No,0,No,49-60 Months,Medium,0,0.025666297262401605,Low Risk,Maintain regular engagement
8160-HOWOX,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,No,0,No,0-12 Months,Medium,1,0.77921999545927,High Risk,Offer discounted annual contract
3023-GFLBR,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,Yes,1,No,25-48 Months,High,1,0.6147078331562572,High Risk,Offer discounted annual contract
6648-INWPS,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,341.35,No,0,No,13-24 Months,Low,0,0.27913296052122005,Low Risk,Maintain regular engagement
4223-BKEOR,Female,0,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,No,0,No,13-24 Months,Medium,0,0.18660275563529585,Low Risk,Maintain regular engagement
4079-VTGLK,Male,1,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,No,0,Yes,25-48 Months,High,0,0.3239862965822671,Medium Risk,Send personalized loyalty offer
1763-WQFUK,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,No,0,No,0-12 Months,Medium,1,0.5557217019400794,Medium Risk,Send personalized loyalty offer
1391-UBDAR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9,818.45,No,0,No,0-12 Months,High,1,0.7786897898528056,High Risk,Offer discounted annual contract
8894-JVDCV,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,No,0,No,61-72 Months,Very High,0,0.2924503337170857,Low Risk,Maintain regular engagement
2023-VQFDL,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.0,348.8,No,0,No,13-24 Months,Low,0,0.319104713726642,Medium Risk,Send personalized loyalty offer
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,No,0,No,0-12 Months,Low,0,0.31095532238469836,Medium Risk,Send personalized loyalty offer
2014-MKGMH,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.1,4674.4,No,0,No,25-48 Months,Very High,1,0.6450956538917355,High Risk,Offer free technical support trial
5628-FCGYG,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,No,0,No,13-24 Months,High,1,0.8453450926280278,High Risk,Offer discounted annual contract
2560-WBWXF,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.15,1498.85,No,0,No,61-72 Months,Low,0,0.012420921419738377,Low Risk,Maintain regular engagement
0248-IPDFW,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,No,0,No,0-12 Months,Medium,1,0.7881137837123202,High Risk,Offer discounted annual contract
7978-DKUQH,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,No,0,No,25-48 Months,High,1,0.7303041966688856,High Risk,Offer discounted annual contract
4335-UPJSI,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,498.1,No,0,No,13-24 Months,Low,0,0.04394257864561124,Low Risk,Maintain regular engagement
0524-IAVZO,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes,1,No,25-48 Months,High,1,0.8068837329144615,High Risk,Offer discounted annual contract
2737-YNGYW,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,Yes,1,No,0-12 Months,High,1,0.8486925943175558,High Risk,Offer discounted annual contract
1784-EZDKJ,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.8,5498.8,No,0,No,49-60 Months,Very High,0,0.47373315859424164,Medium Risk,Send personalized loyalty offer
9297-FVVDH,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,No,0,No,49-60 Months,High,0,0.08514568943165118,Low Risk,Maintain regular engagement
8007-YYPWD,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,No,0,No,13-24 Months,Low,0,0.09649198552866234,Low Risk,Maintain regular engagement
7101-HRBLJ,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.7,6096.9,No,0,No,61-72 Months,High,0,0.025441575639101335,Low Risk,Maintain regular engagement
5159-YFPKQ,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,Yes,1,No,0-12 Months,High,1,0.8515320697483904,High Risk,Offer discounted annual contract
6635-CPNUN,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,2684.35,No,0,No,25-48 Months,High,1,0.6739532424240209,High Risk,Offer discounted annual contract
